// Sample: , Map: , Thickness:(1.0):, Neighbors:(1.0):
//LACUNA_NUMBER, TRIANGLES, SCALE_X, SCALE_Y, SCALE_Z, POS_X, POS_Y, POS_Z , STD_X, STD_Y, STD_Z,PROJ_X, PROJ_Y, PROJ_Z, PCA1_X, PCA1_Y, PCA1_Z, PCA1_S, PCA2_X, PCA2_Y, PCA2_Z, PCA2_S, PCA3_X, PCA3_Y, PCA3_Z, PCA3_S,PROJ_PCA1, PROJ_PCA2, PROJ_PCA3,OBJ_RADIUS, OBJ_RADIUS_STD, VOLUME, VOLUME_BOX, Mask_Grad_X,Mask_Grad_Y,Mask_Grad_Z,Mask_Angle, Mask_Distance_Mean,Mask_Distance_COV, Mask_Distance_STD, SHAPET_XX, SHAPET_XY, SHAPET_XZ, SHAPET_YX, SHAPET_YY, SHAPET_YZ, SHAPET_ZX, SHAPET_ZY, SHAPET_ZZ, Thickness, Thickness_STD, Neighbors, Neighbors_STD
36, 0 ,2.0,2.0,2.0,74.34787638199529,274.815298179756,252.24121369674646,20.576271326297203,22.948521312675172,19.98800300437639,99.0,118.0,97.0,0.06754545747542332,0.9866223443967681,0.14837102382696254,23.020527901945552,0.9764449715022058,-0.09591411978605419,0.1932762252676783,20.593723524495687,0.20492151864187344,0.1318212090776433,-0.9698609900572432,19.88697268935234,123.55652589138896,99.77290711538045,100.9695441005019,35.28053000698965,10.238263459239738,398518.0,1244711.5239500701, -1.4210854715202004E-14, 0.0,0.0,86.1269815093973, 306.3662303453812,306.3662303453812,0.0, 423.3829416934005, 6.2807555414049006, 6.746797733480983, 6.2807555414049006, 526.6346304383065, 19.15169707911941, 6.746797733480983, 19.15169707911941, 399.5202641029597, 300.8300101877456, 85.6915841659601, 16.0, 0.0
37, 0 ,2.0,2.0,2.0,385.4169941980161,177.15674021391783,483.88123262697474,24.27732893711863,21.056142892864944,13.987458224900239,109.0,108.0,59.0,0.9278148120761535,-0.36575918651282935,0.07334774688812731,24.9040755264498,-0.3572897304900119,-0.927823663702828,-0.1071788111495755,20.431637239590195,-0.10725541001957084,-0.07323569180758036,0.9915305393516626,13.810650358394023,118.17678033655528,113.36096305098766,65.96092610822842,33.38330557714359,10.674912186171039,288522.0,883654.3609157858, 0.0, 2.8421709430404007E-14,5.6843418860808015E-14,89.03049843663833, 184.75984945967926,184.75984945967926,0.0, 589.3887003210575, -70.5892331559356, 37.90928643286576, -70.5892331559356, 443.36115352474684, 11.02360657735082, 37.90928643286576, 11.02360657735082, 195.64898759332934, 281.7933017239587, 112.28797632077696, 9.0, 0.0
38, 0 ,2.0,2.0,2.0,89.59893164553026,177.36347896855327,451.30606722702146,20.47794145917953,18.586531430789798,22.897979793632757,99.0,86.0,105.0,-0.43577551515849877,-0.1331505084385496,0.8901520333577296,23.572863873624534,-0.7811891153155421,-0.4352607078899824,-0.44753958738823485,20.186951102018707,-0.44703832777611496,0.8904038736829861,-0.08566023131808469,18.053526239026212,115.30134030582934,103.56889758903674,88.97557757987055,34.570021074662,9.697234583164818,385827.0,1062513.667264189, 0.0, 0.0,0.0,NaN, 206.63972086004142,206.63972086004142,3.814697265625E-6, 419.3460864055838, 41.07094844588599, -60.59900224476109, 41.07094844588599, 345.4591506277371, -11.338835457128354, -60.59900224476109, -11.338835457128354, 524.317478629614, 299.3622530305033, 89.02964939786945, 11.0, 0.0
39, 0 ,2.0,2.0,2.0,298.0878790403199,246.34604298567143,138.7735782516939,19.89512823928333,22.853359164606754,19.15526167278843,98.0,96.0,91.0,0.3344436137286455,0.8827564740205863,0.32998254016063666,23.607148332018625,-0.7612316491300548,0.4594656365228625,-0.45762179276928944,20.049177106882546,-0.5555842380763354,-0.09814446713586363,0.8256475143617619,18.048524800768874,105.81674673714753,107.37118617025499,92.24429125357031,34.43913040158441,9.94798973156914,360120.0,1048049.1609863569, 0.0, 2.8421709430404007E-14,0.0,28.023315819848378, 267.6900332768801,267.6900332768801,0.0, 395.816127657529, 41.70172103085734, 52.105585829917786, 41.70172103085734, 522.2760251065156, 51.422470284929915, 52.105585829917786, 51.422470284929915, 366.9240497529974, 306.3498278351661, 81.6885250488158, 10.0, 0.0
41, 0 ,2.0,2.0,2.0,260.8775643101653,263.7533595901979,24.239435442588356,22.393230593369058,21.186144842280836,14.211123545238669,115.0,100.0,56.0,-0.8768600809045967,-0.4807399191619677,-0.002351306047560632,22.89165491269468,-0.4803410920916981,0.8759110562642478,0.045301840605038834,20.657824346523316,-0.019718868226635364,0.040852804532788556,-0.9989705774434332,14.194786744795767,116.82782306850851,102.87781683848132,58.62297960223499,32.495574982378365,9.813416768310118,287163.0,704589.0867014921, 0.0, 0.0,0.0,NaN, 241.1998553817607,241.1998553817607,NaN, 501.45677640779996, 41.18993871018141, -4.236603215853333, 41.18993871018141, 448.8527332781028, 9.302738356462516, -4.236603215853333, 9.302738356462516, 201.95603241803687, 300.87063096568846, 86.76382706552947, 11.0, 0.0
42, 0 ,2.0,2.0,2.0,197.03776670745384,126.90093830515812,35.27213555367821,19.795820532449948,21.995577919068705,19.1523985655104,92.0,100.0,80.0,0.17045188639461015,0.834254819919763,0.524371099380164,24.011657046862016,-0.9522736878355029,0.0027104805493952766,0.30523347908013326,19.861308521878016,0.2532212034579446,-0.5513724229011043,0.7949009204822166,16.476136653403064,106.83934774140596,88.28426139245312,88.08457819317127,33.819911043947684,9.93518728250698,332621.0,830834.2566806366, 0.0, 0.0,0.0,NaN, 237.00601932927276,237.00601932927276,0.0, 391.87451055296697, 43.067330123505585, -8.484817756020588, 43.067330123505585, 483.8054479938228, 133.5690556714467, -8.484817756020588, 133.5690556714467, 366.8143708121648, 312.49426524482817, 74.96381113838852, 5.0, 0.0
43, 0 ,2.0,2.0,2.0,264.21925744950045,339.6815176766575,54.013248403938164,19.508260128567912,19.06000904684828,21.76722466086808,107.0,91.0,102.0,-0.4349753613995528,0.05573873870924732,0.8987155434187342,22.439644963631167,0.48419496705501963,0.8559788765805487,0.1812605768679171,19.21893226779452,-0.7591782852887173,0.5139974278680817,-0.39931813794401977,18.56780019115413,118.6229414821487,95.68236520956737,98.1770925595114,33.56495030640784,9.542658878699925,343815.0,1114322.136135264, 0.0, 0.0,0.0,NaN, 198.97364336119455,198.97364336119455,0.0, 380.57221324387257, 6.347970482564276, -59.9085779203447, 6.347970482564276, 363.2839448659383, 11.770995119418522, -59.9085779203447, 11.770995119418522, 473.8120694367036, 320.59259776333204, 89.26827238340556, 9.0, 0.0
44, 0 ,2.0,2.0,2.0,365.7763914550199,151.10576411599368,254.63712791974996,21.507228471758125,18.835882533726867,18.18005934115808,125.0,90.0,85.0,0.9272998968573062,0.3555997079759958,0.11689203983084463,21.999391980995775,-0.2504905506548854,0.8215584728935829,-0.5121485718513494,18.426769688719496,-0.2781535283275077,0.4456349664289718,0.8509054538400889,18.009631209832605,125.27989514285355,88.74902862371421,89.82192749314143,32.54385071868477,9.421448158752245,317707.0,998682.3163535513, 0.0, 0.0,0.0,NaN, 302.3429563038475,302.3429563038475,0.0, 462.5608765364034, 49.50858084439006, 19.252401872401137, 49.50858084439006, 354.7904708243569, 0.2400143139448725, 19.252401872401137, 0.2400143139448725, 330.51455764802927, 317.29055072755716, 97.72067020890158, 10.0, 0.0
46, 0 ,2.0,2.0,2.0,330.2354939892108,361.729817812829,358.7798138682061,24.48206226088889,18.96645136569801,19.27606637938722,143.0,90.0,93.0,-0.9565560092933696,-0.19447479082876207,0.21720993719637477,24.93228786264581,-0.2749578257884373,0.3540137044367784,-0.8939085473965694,19.01069845541307,-0.09694738326762159,0.9147971648420532,0.39210630200814445,18.645073107593056,137.15372376424176,90.3687390791709,91.01848739485916,34.86107076789575,10.741048828285118,367589.0,1128120.3663041024, 0.0, 0.0,0.0,NaN, 193.8055136920655,193.8055136920655,NaN, 599.37137254604, 49.627302016743435, -53.54184860673494, 49.627302016743435, 359.72627740738784, -15.930367899650891, -53.54184860673494, -15.930367899650891, 371.56673506254236, 301.2044865325132, 83.52882426638486, 11.0, 0.0
47, 0 ,2.0,2.0,2.0,100.60129468120061,84.50442128442059,247.90226770963633,21.299185154455696,22.41267334534914,18.688817135428604,100.0,108.0,94.0,0.6063242189919565,-0.6772058200164459,0.41684915593011207,24.46857997391892,-0.6238472211173658,-0.7301410179941856,-0.27876287153520796,20.56237300531331,0.4931385060689686,-0.09102950718457975,-0.8651751514310835,16.844361403772375,107.67404110291841,102.7155718939691,91.08301977305825,34.573774327065436,10.483760271627181,346958.0,1007360.0467569265, 0.0, 0.0,2.8421709430404007E-14,65.36417926812052, 280.56577133308474,280.56577133308474,0.0, 453.65528824378583, -65.98247449558501, 103.79611163698608, -65.98247449558501, 502.32792648532387, -60.60868917467593, 103.79611163698608, -60.60868917467593, 349.27188592148974, 298.542832273647, 81.36837122572287, 13.0, 0.0
48, 0 ,2.0,2.0,2.0,134.3866369187412,355.12626232973224,86.57451268201034,19.431476414105003,28.053481321978065,15.793676041680015,115.0,133.0,79.0,-0.20790705833580198,0.9766435172155955,0.05424108567225275,28.434523525593765,0.967409469258393,0.19711350006561415,0.15895026543254823,18.990567475050145,0.14454609605017985,0.085520222009969,-0.9857954746011055,15.647891604687542,138.13761708917463,112.12316676114403,82.65390084124397,35.61779914535617,12.05788857408422,340640.0,1280178.9157989956, 0.0, 0.0,0.0,NaN, 177.38231583744275,177.38231583744275,0.0, 377.58227563191906, -92.37390574763516, 11.44776415490985, -92.37390574763516, 786.9978142825722, 33.487430159542605, 11.44776415490985, 33.487430159542605, 249.44020290953733, 282.10092472992017, 89.98034793578593, 10.0, 0.0
49, 0 ,2.0,2.0,2.0,188.21673949879604,225.96921207526978,55.88129403371087,22.589286970739177,22.346238177246818,21.22736753097516,118.0,103.0,109.0,-0.6928026047313687,0.657686969902683,0.2957573338019839,23.919532023123878,-0.7040042016726421,-0.528006434113348,-0.4749603031435075,21.310043453384953,-0.15621342741485672,-0.5372681408339174,0.8288186230654869,20.83193257058367,116.17584981050629,99.9060724215272,97.68517966499833,36.70867486660428,10.616240782566992,448520.0,1133799.9241109376, -2.8421709430404007E-14, 0.0,0.0,46.14762917770489, 284.59962337172,284.59962337172,0.0, 510.2758858464067, -55.46928574926798, -21.575027547500444, -55.46928574926798, 499.3543606742432, 31.93002717674137, -21.575027547500444, 31.93002717674137, 450.6011322950986, 291.30288504414517, 85.91950068071658, 10.0, 0.0
50, 0 ,2.0,2.0,2.0,222.18658534311868,29.691904723435723,171.18352794228224,23.50036742094639,18.087938511053075,18.877713099997266,117.0,72.0,89.0,-0.9474961868012097,-0.31972076623088397,0.005441290095534514,24.10829060021908,-0.011135828000712545,0.049997695799207306,0.9986872502187603,18.881550996765732,0.3195731048319086,-0.9461917681186555,0.0509329815795989,17.26517294083228,125.28958572029637,88.88339232987767,82.89604620358256,33.60202568681503,10.330184418854207,321842.0,923143.9159380631, -2.8421709430404007E-14, -3.552713678800501E-15,0.0,0.7946519369352124, 272.40976196687984,272.40976196687984,0.0, 552.2672689194785, 85.73525652168843, -2.1094482275826523, 85.73525652168843, 327.17351957963695, 2.4248210727662896, -2.1094482275826523, 2.4248210727662896, 356.3680518858083, 299.23095494062306, 81.73541762338688, 8.0, 0.0
51, 0 ,2.0,2.0,2.0,291.9794137984384,305.9040531452369,320.6907807285368,19.966581369718714,19.61874994416761,18.029380611965326,96.0,84.0,83.0,-0.8901156791677542,0.43109234324534573,0.14782918959043284,20.281643608578214,-0.32835662302864954,-0.8315903028398773,0.447928003518313,19.796078854319486,0.3160316531820008,0.35016704559098316,0.8817635932431854,17.47536782859433,108.29147091018709,92.59988619320495,86.74348170596147,32.14396997715885,8.682366055626073,316717.0,869844.3672568115, 0.0, 0.0,0.0,NaN, 265.68909649722787,265.68909649722787,0.0, 398.66437159359845, -17.03936818514025, -26.664186354537904, -17.03936818514025, 384.8953493717766, -25.466809660426367, -26.664186354537904, -25.466809660426367, 325.0585652511112, 313.04215119491533, 64.52382123962587, 10.0, 0.0
52, 0 ,2.0,2.0,2.0,123.83095363129284,224.40949799168288,20.480275203315497,23.49505616709447,22.01482405801131,13.25557604078728,119.0,103.0,52.0,-0.9662781279655152,0.257499726902571,-6.856096273516212E-4,23.604302786952047,0.2573529080348308,0.9656301603641504,-0.03644000715040773,21.90688682885349,-0.00872124655515097,-0.03538762552372158,-0.9993356072002625,13.240303553276433,123.48458821568116,105.71385498825381,54.57239878079519,33.16925391113346,10.591554831648367,281828.0,712389.8319200034, 0.0, 0.0,0.0,NaN, 242.58475482540953,242.58475482540953,0.0, 552.017664294924, -19.31542535404651, -2.6036012346666983, -19.31542535404651, 484.65247830519354, -10.78576153066454, -2.6036012346666983, -10.78576153066454, 175.71029617309378, 298.68040436010614, 77.02641235389231, 6.0, 0.0
53, 0 ,2.0,2.0,2.0,192.8902107567101,304.33904753586256,61.882352336717496,22.31340326647319,18.481565596473075,22.923859626350172,109.0,81.0,103.0,0.6481627140731918,0.2164975664795768,0.7300780093891981,25.283554143763887,-0.7435079889769178,-0.0272649758296088,0.6681710046241973,19.97069237093914,-0.16456295577307856,0.9759023643794656,-0.1432955295387676,18.07962689001834,124.19036750017244,98.18756870142668,84.79475469511385,35.41382927216643,10.527120626267207,389264.0,1033983.0194482056, 0.0, 0.0,0.0,NaN, 239.4438926357163,239.4438926357163,2.6973983046972182E-6, 497.88796533225656, 45.29432178300667, 112.07671680868029, 45.29432178300667, 341.56826689673716, 48.064776144088604, 112.07671680868029, 48.064776144088604, 525.5033401686075, 307.94432056393606, 72.8728852506426, 9.0, 0.0
54, 0 ,2.0,2.0,2.0,333.35423870142864,370.61078436822504,34.40642336983712,22.207912071357192,18.979365472477017,20.17185824401106,108.0,86.0,79.0,-0.9328351047489801,0.3390533631784732,0.12190768747427401,22.642694321730392,-0.21452317212198407,-0.25080970093667154,-0.9439673206943016,20.31607400766964,-0.28947966417467175,-0.9067178783025189,0.3066988966329939,18.29964666574277,109.13680478071572,97.7642929293871,96.56689654507107,34.10303624085634,9.863795237040431,359780.0,1030338.1311637965, 0.0, 0.0,0.0,NaN, 121.17517892358879,121.17517892358879,0.0, 493.19135856913243, -52.04980890033237, -4.452981949077059, -52.04980890033237, 360.2163137378527, 25.784852624729442, -4.452981949077059, 25.784852624729442, 406.90386501647697, 280.0160987269998, 95.46387574630475, 9.0, 0.0
55, 0 ,2.0,2.0,2.0,107.22920737754461,218.83076011243537,159.00322166082776,16.78084487747324,23.411828409948182,20.060780489224012,84.0,110.0,88.0,0.18812091838998302,-0.979941542118648,-0.0657654475711676,23.624083143132765,0.22291183974810297,0.10781436863683003,-0.9688582835562471,20.251592235799418,0.956514940690539,0.16760261318239708,0.23872271004285756,16.245648207959178,107.70027791250959,91.66574068855545,81.16071685619735,33.75461563230637,9.631786005027646,340818.0,801253.1507534242, 0.0, -2.8421709430404007E-14,0.0,11.495160114990473, 286.7424842041738,286.7424842041738,0.0, 281.5967548018198, -50.71687034858306, -35.21559210399675, -50.71687034858306, 548.1137094968568, 3.6863599498756447, -35.21559210399675, 3.6863599498756447, 402.43491383683084, 293.89592099008854, 85.24349630209865, 13.0, 0.0
57, 0 ,2.0,2.0,2.0,296.4880810167385,378.6064110822,187.04522715729198,19.353790557440846,20.989076891798973,20.178016769244895,107.0,111.0,94.0,0.10426765974239716,0.7632078319139945,0.6376849225416756,22.230714057805386,-0.7733839536182656,0.4653505880538065,-0.4304951689435743,20.201126993227383,0.6253043382366892,0.44828856276188433,-0.6387737072541885,17.88778183941929,107.54698323644908,101.43204466100687,94.90563816655413,33.649812066854565,9.484359035616139,352421.0,1035298.1227311104, 0.0, 0.0,0.0,NaN, 237.06596661345552,237.06596661345552,0.0, 374.5692089412865, -17.84631667877124, 40.92076657371184, -17.84631667877124, 440.5413487698497, 67.14451299372261, 40.92076657371184, 67.14451299372261, 407.15236073992816, 292.33791686647504, 85.33094278065789, 10.0, 0.0
58, 0 ,2.0,2.0,2.0,108.28140964271167,345.00271643951834,217.3564477169714,20.437956930101123,17.65955967705553,25.60134712293284,99.0,86.0,120.0,0.08975607831635647,-0.18998380403121362,0.9776758157032921,25.895549178068247,0.9919273336993492,-0.07123646190132216,-0.1049072502541252,20.411210221346153,0.0895768444709247,0.9791994284626656,0.1820562227253461,17.256944574266885,120.10852785301859,99.7803677809412,85.44018715544922,35.63025951945099,10.746334842623119,385431.0,1023955.6231540134, 0.0, 0.0,-2.8421709430404007E-14,12.129326766663311, 257.9480885473976,257.9480885473976,0.0, 417.71008347666856, -14.75233345500508, 20.348114850197074, -14.75233345500508, 311.8600479874856, -68.35268621558858, 20.348114850197074, -68.35268621558858, 655.4289745089017, 282.0371376459081, 84.37947819518, 13.0, 0.0
59, 0 ,2.0,2.0,2.0,290.8678573323821,204.4860699186896,474.93455662541203,20.690143805417936,20.52634873840071,17.986553414377116,98.0,93.0,75.0,-0.7505338409480667,0.6599393184831425,-0.03433729039612678,21.256275547149407,0.659278030976823,0.7513187590150023,0.02953980743809927,19.944932824426918,-0.045292730797178236,4.671960640549259E-4,0.9989736484336174,17.98053256831719,96.12092870131801,97.75625167481786,76.46157489143326,33.02848937269566,9.058037133130195,339194.0,718465.2013229006, 0.0, 0.0,5.6843418860808015E-14,88.03223136835764, 250.6514672414709,250.6514672414709,0.0, 428.0820506888742, -26.759306986870087, 4.763276169579364, -26.759306986870087, 421.3309925304444, -1.259094264476857, 4.763276169579364, -1.259094264476857, 323.51610372824115, 303.5683237321415, 68.25237606053298, 7.0, 0.0
60, 0 ,2.0,2.0,2.0,254.9516334864727,178.22377630310248,70.22422154160286,20.012148634947447,19.274488011188232,21.27020466785301,111.0,91.0,94.0,0.21709328559858268,-0.1814577819776708,0.9591368925798636,21.358050682979062,0.8451145743241996,-0.4567942851917359,-0.277705486587857,20.282758936212854,-0.48852007288630367,-0.8708685632033775,-0.05418564395894271,18.890657708290608,95.90361899630162,102.38905689919977,91.56586013638326,33.69928002129459,9.421895443043352,352620.0,899129.2332206196, 0.0, 0.0,0.0,NaN, 260.84723463355084,260.84723463355084,0.0, 400.48609298722903, -24.96437098051894, 7.879819914900416, -24.96437098051894, 371.50588809343895, -10.366297638830595, 7.879819914900416, -10.366297638830595, 452.421606612356, 273.31299415801715, 84.86177675720288, 5.0, 0.0
61, 0 ,2.0,2.0,2.0,53.31300091305671,252.79760576240236,112.67874987318656,22.202947494438003,17.360511925118185,19.860692945273804,102.0,84.0,93.0,0.845074898617909,-0.06559438627559395,0.530608888179475,23.64511932759945,0.508455902595553,-0.20822187600533296,-0.8355335094827503,18.18876257001845,-0.16529068588904805,-0.9758796169825192,0.1426112278762791,17.288222122718956,118.15798338624558,92.4274347580278,84.31343242574349,33.010970604680686,9.953953774569564,315424.0,920790.3090876953, 0.0, 0.0,0.0,NaN, 218.29401008691718,218.29401008691718,0.0, 492.9708774407709, -17.80638766140311, 103.10611552234333, -17.80638766140311, 301.3873743021707, -3.4982899465340562, 103.10611552234333, -3.4982899465340562, 394.44712426644867, 293.64114334990364, 75.63608577941805, 14.0, 0.0
62, 0 ,2.0,2.0,2.0,348.34582770523787,249.08140906069767,489.70560772710706,24.888540427266605,18.316361114922124,11.794638857736295,149.0,91.0,62.0,-0.9652078365006036,0.26076382464282477,0.019392269477040966,25.3342758668632,-0.26147388836318997,-0.9618638372645429,-0.08030793402250377,17.732225089429143,-0.002288681292417034,-0.08258441935604274,0.9965814445480946,11.738172539021159,144.4931902120169,92.04931826963735,66.89664826276538,30.844713325893185,11.943437307567727,186564.0,889758.8470473298, 0.0, 0.0,0.0,NaN, 201.97008749360893,201.97008749360893,0.0, 619.4394445996842, -82.43553649786148, -5.725108300343487, -82.43553649786148, 335.48908449223126, 16.19399364207854, -5.725108300343487, 16.19399364207854, 139.11350578442293, 270.20273471838084, 106.18583354631146, 6.0, 0.0
63, 0 ,2.0,2.0,2.0,356.9996113886906,245.71607581885954,20.96937504956777,25.305550022306328,18.00603491379583,14.323267008875899,132.0,78.0,59.0,-0.9801522235199545,0.18804344121330668,0.06277963798515217,25.562946068803498,-0.19786046446790548,-0.9476473048752576,-0.25063084838703503,17.910924953906665,0.012363467532765227,-0.25807799166011414,0.9660449756047843,13.981369340475998,126.55973735917658,86.91793960086972,66.44535316243287,32.29767903306039,11.251847054301201,252180.0,730919.5896695621, 0.0, -2.8421709430404007E-14,0.0,79.16137636573059, 201.90709098528896,201.90709098528896,0.0, 640.3708619314478, -60.91364035438989, -21.96676184172141, -60.91364035438989, 324.21729331683446, 35.171969440674125, -21.96676184172141, 35.171969440674125, 205.15597780755274, 290.2339241811405, 78.34114660206616, 6.0, 0.0
64, 0 ,2.0,2.0,2.0,263.1561926771578,222.7349240924889,404.4753330758834,21.350059646541887,18.767860062854435,18.464133508271185,105.0,87.0,87.0,-0.9251399568222313,0.14311925724848015,0.3516147586430396,21.865768417845857,0.10852424377538342,0.9872660416604815,-0.11631101193363182,18.70136693202603,-0.36378365659267986,-0.06944523877623032,-0.9288911723164188,17.920069498523258,108.38442845042329,85.48140895383514,89.8712037052411,32.69685606862498,8.938537223120795,331456.0,832643.5499119106, 0.0, -2.8421709430404007E-14,0.0,81.771615328092, 288.12750637104875,288.12750637104875,0.0, 455.8250469108963, -17.71979917452779, -51.42658895500839, -17.71979917452779, 352.2325713388865, 4.614287384691188, -51.42658895500839, 4.614287384691188, 340.9242262112628, 288.6612732911759, 90.71022113325859, 13.0, 0.0
